objectid,ccdd,ccpp,ccdi,ubigeo,nombdist,fuente,periodo,ccdd_c,ccpp_c,ccdi_c,fec_reg
1324,15,01,32,150132,SAN JUAN DE LURIGANCHO,V Censo Nacional Economico,1,150,09,09,2022-07-22T01:39:29Z
1327,15,01,35,150135,SAN MARTIN DE PORRES,V Censo Nacional Economico,1,150,03,03,2022-07-22T01:39:29Z
1328,15,01,36,150136,SAN MIGUEL,V Censo Nacional Economico,1,150,05,00,2022-07-22T01:39:29Z
1334,15,01,42,150142,VILLA EL SALVADOR,V Censo Nacional Economico,1,150,15,15,2022-07-22T01:39:29Z
1335,15,01,43,150143,VILLA MARIA DEL TRIUNFO,V Censo Nacional Economico,1,150,15,14,2022-07-22T01:39:29Z
1378,15,06,10,150610,SANTA CRUZ DE ANDAMARCA,V Censo Nacional Economico,1,15A,01,00,2022-07-22T01:39:29Z
1379,15,06,11,150611,SUMBILCA,V Censo Nacional Economico,1,15A,01,00,2022-07-22T01:39:29Z
1360,15,05,08,150508,LUNAHUANA,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1361,15,05,09,150509,MALA,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1362,15,05,10,150510,NUEVO IMPERIAL,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1363,15,05,11,150511,PACARAN,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1364,15,05,12,150512,QUILMANA,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1365,15,05,13,150513,SAN ANTONIO,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1384,15,07,04,150704,CARAMPOMA,V Censo Nacional Economico,1,150,10,00,2022-07-22T01:39:29Z
1385,15,07,05,150705,CHICLA,V Censo Nacional Economico,1,150,10,00,2022-07-22T01:39:29Z
1368,15,05,16,150516,ZUÑIGA,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1369,15,06,01,150601,HUARAL,V Censo Nacional Economico,1,15A,01,00,2022-07-22T01:39:29Z
1370,15,06,02,150602,ATAVILLOS ALTO,V Censo Nacional Economico,1,15A,01,00,2022-07-22T01:39:29Z
1376,15,06,08,150608,PACARAOS,V Censo Nacional Economico,1,15A,01,00,2022-07-22T01:39:29Z
1382,15,07,02,150702,ANTIOQUIA,V Censo Nacional Economico,1,150,10,00,2022-07-22T01:39:29Z
1388,15,07,08,150708,HUANZA,V Censo Nacional Economico,1,150,10,00,2022-07-22T01:39:29Z
1389,15,07,09,150709,HUAROCHIRI,V Censo Nacional Economico,1,150,10,00,2022-07-22T01:39:29Z
1433,15,10,03,151003,ALLAUCA,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1392,15,07,12,150712,LARAOS,V Censo Nacional Economico,1,150,10,00,2022-07-22T01:39:29Z
207,02,15,09,021509,PAMPAS,V Censo Nacional Economico,1,02B,01,00,2022-07-22T01:39:29Z
208,02,15,10,021510,SANTA ROSA,V Censo Nacional Economico,1,02B,01,00,2022-07-22T01:39:29Z
209,02,15,11,021511,TAUCA,V Censo Nacional Economico,1,02B,01,00,2022-07-22T01:39:29Z
224,02,18,01,021801,CHIMBOTE,V Censo Nacional Economico,1,02B,01,00,2022-07-22T01:39:29Z
225,02,18,02,021802,CACERES DEL PERU,V Censo Nacional Economico,1,02B,02,00,2022-07-22T01:39:29Z
234,02,19,02,021902,ACOBAMBA,V Censo Nacional Economico,1,02A,02,00,2022-07-22T01:39:29Z
323,03,07,02,030702,CURPAHUASI,V Censo Nacional Economico,1,030,01,00,2022-07-22T01:39:29Z
324,03,07,03,030703,GAMARRA,V Censo Nacional Economico,1,030,01,00,2022-07-22T01:39:29Z
325,03,07,04,030704,HUAYLLATI,V Censo Nacional Economico,1,030,01,00,2022-07-22T01:39:29Z
266,03,02,07,030207,KISHUARA,V Censo Nacional Economico,1,030,02,00,2022-07-22T01:39:29Z
267,03,02,08,030208,PACOBAMBA,V Censo Nacional Economico,1,030,02,00,2022-07-22T01:39:29Z
285,03,03,06,030306,PACHACONAS,V Censo Nacional Economico,1,030,01,00,2022-07-22T01:39:29Z
286,03,03,07,030307,SABAINO,V Censo Nacional Economico,1,030,01,00,2022-07-22T01:39:29Z
287,03,04,01,030401,CHALHUANCA,V Censo Nacional Economico,1,030,01,00,2022-07-22T01:39:29Z
289,03,04,03,030403,CARAYBAMBA,V Censo Nacional Economico,1,030,01,00,2022-07-22T01:39:29Z
301,03,04,15,030415,TINTAY,V Censo Nacional Economico,1,030,01,00,2022-07-22T01:39:29Z
329,03,07,08,030708,PROGRESO,V Censo Nacional Economico,1,030,01,00,2022-07-22T01:39:29Z
363,04,01,28,040128,YURA,V Censo Nacional Economico,1,040,02,00,2022-07-22T01:39:29Z
420,04,06,01,040601,CHUQUIBAMBA,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
421,04,06,02,040602,ANDARAY,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
422,04,06,03,040603,CAYARANI,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
370,04,02,06,040206,OCOÑA,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
371,04,02,07,040207,QUILCA,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
388,04,04,03,040403,AYO,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
389,04,04,04,040404,CHACHAS,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
390,04,04,05,040405,CHILCAYMARCA,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
391,04,04,06,040406,CHOCO,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
392,04,04,07,040407,HUANCARQUI,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
393,04,04,08,040408,MACHAGUAY,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
394,04,04,09,040409,ORCOPAMPA,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
395,04,04,10,040410,PAMPACOLCA,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
373,04,03,01,040301,CARAVELI,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
397,04,04,12,040412,UÑON,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
400,04,05,01,040501,CHIVAY,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
411,04,05,12,040512,MACA,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
412,04,05,13,040513,MADRIGAL,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
413,04,05,14,040514,SAN ANTONIO DE CHUCA,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
414,04,05,15,040515,SIBAYO,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
415,04,05,16,040516,TAPAY,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
450,05,01,06,050106,OCROS,V Censo Nacional Economico,1,050,01,00,2022-07-22T01:39:29Z
466,05,02,06,050206,TOTOS,V Censo Nacional Economico,1,050,01,00,2022-07-22T01:39:29Z
467,05,03,01,050301,SANCOS,V Censo Nacional Economico,1,050,01,00,2022-07-22T01:39:29Z
480,05,04,10,050410,UCHURACCAY,V Censo Nacional Economico,1,050,02,00,2022-07-22T01:39:29Z
481,05,04,11,050411,PUCACOLPA,V Censo Nacional Economico,1,050,02,00,2022-07-22T01:39:29Z
482,05,04,12,050412,CHACA,V Censo Nacional Economico,1,050,02,00,2022-07-22T01:39:29Z
485,05,05,02,050502,ANCO,V Censo Nacional Economico,1,050,02,00,2022-07-22T01:39:29Z
486,05,05,03,050503,AYNA,V Censo Nacional Economico,1,050,02,00,2022-07-22T01:39:29Z
499,05,06,01,050601,PUQUIO,V Censo Nacional Economico,1,110,03,00,2022-07-22T01:39:29Z
515,05,06,17,050617,SAN PEDRO,V Censo Nacional Economico,1,110,03,00,2022-07-22T01:39:29Z
584,06,02,04,060204,SITACOCHA,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
585,06,03,01,060301,CELENDIN,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
586,06,03,02,060302,CHUMUCH,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
588,06,03,04,060304,HUASMIN,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
592,06,03,08,060308,OXAMARCA,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
594,06,03,10,060310,SUCRE,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
611,06,04,15,060415,QUEROCOTO,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
612,06,04,16,060416,SAN JUAN DE LICUPIS,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
1165,12,09,03,120903,CHONGOS BAJO,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
675,06,11,08,061108,NANCHOC,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
1814,22,09,04,220904,CHAZUTA,V Censo Nacional Economico,1,22B,01,00,2022-07-22T01:39:29Z
1816,22,09,06,220906,EL PORVENIR,V Censo Nacional Economico,1,22B,01,00,2022-07-22T01:39:29Z
1817,22,09,07,220907,HUIMBAYOC,V Censo Nacional Economico,1,22B,01,00,2022-07-22T01:39:29Z
686,06,13,02,061302,ANDABAMBA,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
715,08,02,05,080205,POMACANCHI,V Censo Nacional Economico,1,080,01,00,2022-07-22T01:39:29Z
754,08,07,04,080704,COLQUEMARCA,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
755,08,07,05,080705,LIVITACA,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
756,08,07,06,080706,LLUSCO,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
766,08,08,08,080808,ALTO PICHIGUA,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
767,08,09,01,080901,SANTA ANA,V Censo Nacional Economico,1,080,05,00,2022-07-22T01:39:29Z
768,08,09,02,080902,ECHARATE,V Censo Nacional Economico,1,080,05,00,2022-07-22T01:39:29Z
769,08,09,03,080903,HUAYOPATA,V Censo Nacional Economico,1,080,05,00,2022-07-22T01:39:29Z
770,08,09,04,080904,MARANURA,V Censo Nacional Economico,1,080,05,00,2022-07-22T01:39:29Z
771,08,09,05,080905,OCOBAMBA,V Censo Nacional Economico,1,080,05,00,2022-07-22T01:39:29Z
772,08,09,06,080906,QUELLOUNO,V Censo Nacional Economico,1,080,05,00,2022-07-22T01:39:29Z
773,08,09,07,080907,KIMBIRI,V Censo Nacional Economico,1,050,03,00,2022-07-22T01:39:29Z
774,08,09,08,080908,SANTA TERESA,V Censo Nacional Economico,1,080,05,00,2022-07-22T01:39:29Z
775,08,09,09,080909,VILCABAMBA,V Censo Nacional Economico,1,080,05,00,2022-07-22T01:39:29Z
776,08,09,10,080910,PICHARI,V Censo Nacional Economico,1,050,03,00,2022-07-22T01:39:29Z
1872,25,01,01,250101,CALLERIA,V Censo Nacional Economico,1,250,01,00,2022-07-22T01:39:29Z
804,08,12,05,081205,CCATCA,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
805,08,12,06,081206,CUSIPATA,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
806,08,12,07,081207,HUARO,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
727,08,04,01,080401,CALCA,V Censo Nacional Economico,1,080,06,00,2022-07-22T01:39:29Z
835,09,01,17,090117,YAULI,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
836,09,01,18,090118,ASCENSION,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
837,09,01,19,090119,HUANDO,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
838,09,02,01,090201,ACOBAMBA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
786,08,10,02,081002,ACCHA,V Censo Nacional Economico,1,080,01,00,2022-07-22T01:39:29Z
794,08,11,01,081101,PAUCARTAMBO,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
802,08,12,03,081203,CAMANTI,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
819,09,01,01,090101,HUANCAVELICA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
210,02,16,01,021601,POMABAMBA,V Censo Nacional Economico,1,02A,01,00,2022-07-22T01:39:29Z
211,02,16,02,021602,HUAYLLAN,V Censo Nacional Economico,1,02A,01,00,2022-07-22T01:39:29Z
1087,12,02,12,120212,NUEVE DE JULIO,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
861,09,04,04,090404,CAPILLAS,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
862,09,04,05,090405,CHUPAMARCA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
890,09,06,09,090609,QUITO-ARMA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
897,09,06,16,090616,TAMBO,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
928,10,01,08,100108,SAN PEDRO DE CHAULAN,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
929,10,01,09,100109,SANTA MARIA DEL VALLE,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
969,10,06,04,100604,JOSE CRESPO Y CASTILLO,V Censo Nacional Economico,1,100,02,00,2022-07-22T01:39:29Z
970,10,06,05,100605,LUYANDO,V Censo Nacional Economico,1,100,02,00,2022-07-22T01:39:29Z
971,10,06,06,100606,MARIANO DAMASO BERAUN,V Censo Nacional Economico,1,100,02,00,2022-07-22T01:39:29Z
972,10,06,07,100607,PUCAYACU,V Censo Nacional Economico,1,100,02,00,2022-07-22T01:39:29Z
888,09,06,07,090607,PILPICHACA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
904,09,07,07,090707,HUACHOCOLPA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
905,09,07,09,090709,HUARIBAMBA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
977,10,07,02,100702,CHOLON,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
978,10,07,03,100703,SAN BUENAVENTURA,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
979,10,07,04,100704,LA MORADA,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
980,10,07,05,100705,SANTA ROSA DE ALTO YANAJANCA,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
981,10,08,01,100801,PANAO,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
982,10,08,02,100802,CHAGLLA,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
235,02,19,03,021903,ALFONSO UGARTE,V Censo Nacional Economico,1,02A,02,00,2022-07-22T01:39:29Z
1100,12,04,04,120404,ATAURA,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
912,09,07,17,090717,SURCUBAMBA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
913,09,07,18,090718,TINTAY PUNCU,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
914,09,07,19,090719,QUICHUAS,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
1009,11,01,05,110105,PACHACUTEC,V Censo Nacional Economico,1,110,01,00,2022-07-22T01:39:29Z
934,10,02,01,100201,AMBO,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
935,10,02,02,100202,CAYNA,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
936,10,02,03,100203,COLPAS,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
1030,11,03,01,110301,NASCA,V Censo Nacional Economico,1,110,03,00,2022-07-22T01:39:29Z
1031,11,03,02,110302,CHANGUILLO,V Censo Nacional Economico,1,110,03,00,2022-07-22T01:39:29Z
952,10,04,02,100402,CANCHABAMBA,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
953,10,04,03,100403,COCHABAMBA,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
989,10,09,05,100905,YUYAPICHIS,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
990,10,10,01,101001,JESUS,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
991,10,10,02,101002,BAÑOS,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
1002,10,11,06,101106,OBAS,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
1013,11,01,09,110109,SAN JOSE DE LOS MOLINOS,V Censo Nacional Economico,1,110,01,00,2022-07-22T01:39:29Z
1015,11,01,11,110111,SANTIAGO,V Censo Nacional Economico,1,110,01,00,2022-07-22T01:39:29Z
1025,11,02,07,110207,PUEBLO NUEVO,V Censo Nacional Economico,1,110,02,00,2022-07-22T01:39:29Z
1026,11,02,08,110208,SAN JUAN DE YANAC,V Censo Nacional Economico,1,110,02,00,2022-07-22T01:39:29Z
1027,11,02,09,110209,SAN PEDRO DE HUACARPANA,V Censo Nacional Economico,1,110,02,00,2022-07-22T01:39:29Z
1091,12,03,01,120301,CHANCHAMAYO,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1123,12,04,27,120427,RICRAN,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1133,12,05,03,120503,ONDORES,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1134,12,05,04,120504,ULCUMAYO,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1135,12,06,01,120601,SATIPO,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1177,13,01,06,130106,LAREDO,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1873,25,01,02,250102,CAMPOVERDE,V Censo Nacional Economico,1,250,01,00,2022-07-22T01:39:29Z
1874,25,01,03,250103,IPARIA,V Censo Nacional Economico,1,250,01,00,2022-07-22T01:39:29Z
1143,12,06,09,120609,VIZCATAN DEL ENE,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1144,12,07,01,120701,TARMA,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1180,13,01,09,130109,SALAVERRY,V Censo Nacional Economico,1,130,01,00,2022-07-22T01:39:29Z
1181,13,01,10,130110,SIMBAL,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1877,25,01,06,250106,NUEVA REQUENA,V Censo Nacional Economico,1,250,01,00,2022-07-22T01:39:29Z
1146,12,07,03,120703,HUARICOLCA,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1150,12,07,07,120707,PALCAMAYO,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1151,12,07,08,120708,SAN PEDRO DE CAJAS,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1155,12,08,03,120803,HUAY-HUAY,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1888,25,03,06,250306,HUIPOCA,V Censo Nacional Economico,1,250,01,00,2022-07-22T01:39:29Z
1889,25,03,07,250307,BOQUERON,V Censo Nacional Economico,1,250,01,00,2022-07-22T01:39:29Z
1890,25,04,01,250401,PURUS,V Censo Nacional Economico,1,250,01,00,2022-07-22T01:39:29Z
1201,13,05,02,130502,CALAMARCA,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1202,13,05,03,130503,CARABAMBA,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1203,13,05,04,130504,HUASO,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1204,13,06,01,130601,OTUZCO,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1205,13,06,02,130602,AGALLPAMPA,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1174,13,01,03,130103,FLORENCIA DE MORA,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
290,03,04,04,030404,CHAPIMARCA,V Censo Nacional Economico,1,030,01,00,2022-07-22T01:39:29Z
304,03,05,01,030501,TAMBOBAMBA,V Censo Nacional Economico,1,030,01,00,2022-07-22T01:39:29Z
516,05,06,18,050618,SAN PEDRO DE PALCO,V Censo Nacional Economico,1,110,03,00,2022-07-22T01:39:29Z
367,04,02,03,040203,MARIANO NICOLAS VALCARCEL,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
374,04,03,02,040302,ACARI,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
375,04,03,03,040303,ATICO,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
376,04,03,04,040304,ATIQUIPA,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
398,04,04,13,040413,URACA,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
423,04,06,04,040604,CHICHAS,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
401,04,05,02,040502,ACHOMA,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
402,04,05,03,040503,CABANACONDE,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
403,04,05,04,040504,CALLALLI,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
416,04,05,17,040517,TISCO,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
417,04,05,18,040518,TUTI,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
418,04,05,19,040519,YANQUE,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
419,04,05,20,040520,MAJES,V Censo Nacional Economico,1,040,05,00,2022-07-22T01:39:29Z
456,05,01,12,050112,SOCOS,V Censo Nacional Economico,1,050,01,00,2022-07-22T01:39:29Z
457,05,01,13,050113,TAMBILLO,V Censo Nacional Economico,1,050,01,00,2022-07-22T01:39:29Z
487,05,05,04,050504,CHILCAS,V Censo Nacional Economico,1,050,02,00,2022-07-22T01:39:29Z
488,05,05,05,050505,CHUNGUI,V Censo Nacional Economico,1,050,02,00,2022-07-22T01:39:29Z
489,05,05,06,050506,LUIS CARRANZA,V Censo Nacional Economico,1,050,02,00,2022-07-22T01:39:29Z
500,05,06,02,050602,AUCARA,V Censo Nacional Economico,1,110,03,00,2022-07-22T01:39:29Z
501,05,06,03,050603,CABANA,V Censo Nacional Economico,1,110,03,00,2022-07-22T01:39:29Z
502,05,06,04,050604,CARMEN SALCEDO,V Censo Nacional Economico,1,110,03,00,2022-07-22T01:39:29Z
524,05,07,05,050705,PULLO,V Censo Nacional Economico,1,110,03,00,2022-07-22T01:39:29Z
601,06,04,05,060405,CHIMBAN,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
613,06,04,17,060417,TACABAMBA,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
614,06,04,18,060418,TOCMOCHE,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
615,06,04,19,060419,CHALAMARCA,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
616,06,05,01,060501,CONTUMAZA,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
1166,12,09,04,120904,HUACHAC,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
642,06,08,01,060801,JAEN,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
660,06,09,07,060907,TABACONAS,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
703,08,01,01,080101,CUSCO,V Censo Nacional Economico,1,080,01,00,2022-07-22T01:39:29Z
757,08,07,07,080707,QUIÑOTA,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
758,08,07,08,080708,VELILLE,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
759,08,08,01,080801,ESPINAR,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
760,08,08,02,080802,CONDOROMA,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
761,08,08,03,080803,COPORAQUE,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
762,08,08,04,080804,OCORURO,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
763,08,08,05,080805,PALLPATA,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
764,08,08,06,080806,PICHIGUA,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
796,08,11,03,081103,CHALLABAMBA,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
807,08,12,08,081208,LUCRE,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
808,08,12,09,081209,MARCAPATA,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
809,08,12,10,081210,OCONGATE,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
751,08,07,01,080701,SANTO TOMAS,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
787,08,10,03,081003,CCAPI,V Censo Nacional Economico,1,080,01,00,2022-07-22T01:39:29Z
795,08,11,02,081102,CAICAY,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
803,08,12,04,081204,CCARHUAYO,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
820,09,01,02,090102,ACOBAMBILLA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
821,09,01,03,090103,ACORIA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
870,09,04,13,090413,TICRAPO,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
879,09,05,09,090509,SAN PEDRO DE CORIS,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
880,09,05,10,090510,PACHAMARCA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
1435,15,10,05,151005,AZANGARO,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1436,15,10,06,151006,CACRA,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1396,15,07,16,150716,SAN ANTONIO,V Censo Nacional Economico,1,150,10,00,2022-07-22T01:39:29Z
1437,15,10,07,151007,CARANIA,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1438,15,10,08,151008,CATAHUASI,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1439,15,10,09,151009,CHOCOS,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1398,15,07,18,150718,SAN DAMIAN,V Censo Nacional Economico,1,150,10,00,2022-07-22T01:39:29Z
1400,15,07,20,150720,SAN JUAN DE TANTARANCHE,V Censo Nacional Economico,1,150,10,00,2022-07-22T01:39:29Z
1483,16,03,03,160303,TIGRE,V Censo Nacional Economico,1,160,01,00,2022-07-22T01:39:29Z
1484,16,03,04,160304,TROMPETEROS,V Censo Nacional Economico,1,160,01,00,2022-07-22T01:39:29Z
1485,16,03,05,160305,URARINAS,V Censo Nacional Economico,1,160,01,00,2022-07-22T01:39:29Z
1486,16,04,01,160401,RAMON CASTILLA,V Censo Nacional Economico,1,160,01,00,2022-07-22T01:39:29Z
1487,16,04,02,160402,PEBAS,V Censo Nacional Economico,1,160,01,00,2022-07-22T01:39:29Z
